participei|verbo|passado|remotamente|adverbio|radical|de escuta|locucao_substantiva|locucao_substantiva_singular_feminina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de conversa|locucao_substantiva|locucao_substantiva_singular_feminina|sobre identidade produtiva|locucao_substantiva|locucao_substantiva_singular_feminina|coletiva|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre economia solidária|locucao_substantiva|locucao_substantiva_singular_feminina|popular|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de troca|locucao_substantiva|locucao_substantiva_singular_feminina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre identidade produtiva|locucao_substantiva|locucao_substantiva_singular_feminina|coletiva|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de troca|locucao_substantiva|locucao_substantiva_singular_feminina|sobre identidade produtiva|locucao_substantiva|locucao_substantiva_singular_feminina|coletiva|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de conversa|locucao_substantiva|locucao_substantiva_singular_feminina|sobre redes colaborativas|locucao_substantiva|locucao_substantiva_plural_femininas|econômicas|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de escuta|locucao_substantiva|locucao_substantiva_singular_feminina|sobre redes colaborativas|locucao_substantiva|locucao_substantiva_plural_femininas|econômicas|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de diálogo aberto|locucao_substantiva|locucao_substantiva_singular_masculina|sobre identidade produtiva|locucao_substantiva|locucao_substantiva_singular_feminina|coletiva|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de escuta|locucao_substantiva|locucao_substantiva_singular_feminina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de conversa|locucao_substantiva|locucao_substantiva_singular_feminina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de troca|locucao_substantiva|locucao_substantiva_singular_feminina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de diálogo aberto|locucao_substantiva|locucao_substantiva_singular_masculina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de escuta|locucao_substantiva|locucao_substantiva_singular_feminina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de troca|locucao_substantiva|locucao_substantiva_singular_feminina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de diálogo aberto|locucao_substantiva|locucao_substantiva_singular_masculina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de diálogo aberto|locucao_substantiva|locucao_substantiva_singular_masculina|sobre economia solidária|locucao_substantiva|locucao_substantiva_singular_feminina|popular|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre identidade produtiva|locucao_substantiva|locucao_substantiva_singular_feminina|coletiva|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de diálogo aberto|locucao_substantiva|locucao_substantiva_singular_masculina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de diálogo aberto|locucao_substantiva|locucao_substantiva_singular_masculina|sobre redes colaborativas|locucao_substantiva|locucao_substantiva_plural_femininas|econômicas|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre economia solidária|locucao_substantiva|locucao_substantiva_singular_feminina|popular|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de conversa|locucao_substantiva|locucao_substantiva_singular_feminina|sobre economia solidária|locucao_substantiva|locucao_substantiva_singular_feminina|popular|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de conversa|locucao_substantiva|locucao_substantiva_singular_feminina|sobre identidade produtiva|locucao_substantiva|locucao_substantiva_singular_feminina|coletiva|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de bate-papo|locucao_substantiva|locucao_substantiva_singular_masculina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|remotamente|adverbio|radical|de troca|locucao_substantiva|locucao_substantiva_singular_feminina|sobre práticas solidárias|locucao_substantiva|locucao_substantiva_plural_femininas|comunitárias|adjetivo|plural_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
participei|verbo|passado|presencialmente|adverbio|radical|de troca|locucao_substantiva|locucao_substantiva_singular_feminina|sobre fortalecimento coletivo|locucao_substantiva|locucao_substantiva_singular_masculina|territorial|adjetivo|singular_feminino|Visitar coletivos para conversar sobre fortalecimento da economia popular e solidária
